,Unnamed: 7,Unnamed: 1
685,Borgdorf-Seedorf,Schleswig-Holstein
686,Brammer,Schleswig-Holstein
687,Dätgen,Schleswig-Holstein
688,Eisendorf,Schleswig-Holstein
689,Ellerdorf,Schleswig-Holstein
690,Emkendorf,Schleswig-Holstein
691,Gnutz,Schleswig-Holstein
692,Groß Vollstedt,Schleswig-Holstein
693,Krogaspe,Schleswig-Holstein
694,Langwedel,Schleswig-Holstein
695,Nortorf,Schleswig-Holstein
696,Oldenhütten,Schleswig-Holstein
697,Schülp b. Nortorf,Schleswig-Holstein
698,Timmaspe,Schleswig-Holstein
699,Warder,Schleswig-Holstein
700,Amt Eiderkanal,Schleswig-Holstein
701,Bovenau,Schleswig-Holstein
702,Haßmoor,Schleswig-Holstein
703,Ostenfeld (Rendsburg),Schleswig-Holstein
704,Osterrönfeld,Schleswig-Holstein
705,Rade b. Rendsburg,Schleswig-Holstein
706,Schacht-Audorf,Schleswig-Holstein
707,Schülldorf,Schleswig-Holstein
708,Amt Bordesholm,Schleswig-Holstein
709,Bissee,Schleswig-Holstein
710,Bordesholm,Schleswig-Holstein
711,Brügge,Schleswig-Holstein
712,Grevenkrug,Schleswig-Holstein
713,Groß Buchwald,Schleswig-Holstein
714,Hoffeld,Schleswig-Holstein
715,Loop,Schleswig-Holstein
716,Mühbrook,Schleswig-Holstein
717,Negenharrie,Schleswig-Holstein
718,Reesdorf,Schleswig-Holstein
719,Schmalstede,Schleswig-Holstein
720,Schönbek,Schleswig-Holstein
721,Sören,Schleswig-Holstein
722,Wattenbek,Schleswig-Holstein
723,Amt Hüttener Berge,Schleswig-Holstein
724,Ascheffel,Schleswig-Holstein
725,Borgstedt,Schleswig-Holstein
726,Brekendorf,Schleswig-Holstein
727,Bünsdorf,Schleswig-Holstein
728,Damendorf,Schleswig-Holstein
729,Groß Wittensee,Schleswig-Holstein
730,Haby,Schleswig-Holstein
731,Holtsee,Schleswig-Holstein
732,Holzbunge,Schleswig-Holstein
733,Hütten,Schleswig-Holstein
734,Klein Wittensee,Schleswig-Holstein
735,Neu Duvenstedt,Schleswig-Holstein
736,Osterby,Schleswig-Holstein
737,Owschlag,Schleswig-Holstein
738,Sehestedt,Schleswig-Holstein
739,Ahlefeld-Bistensee,Schleswig-Holstein
740,Amt Schlei-Ostsee,Schleswig-Holstein
741,Altenhof,Schleswig-Holstein
742,Barkelsby,Schleswig-Holstein
743,Brodersby,Schleswig-Holstein
744,Damp,Schleswig-Holstein
745,Dörphof,Schleswig-Holstein
746,Fleckeby,Schleswig-Holstein
747,Gammelby,Schleswig-Holstein
748,Güby,Schleswig-Holstein
749,Holzdorf,Schleswig-Holstein
750,Hummelfeld,Schleswig-Holstein
751,Karby,Schleswig-Holstein
752,Kosel,Schleswig-Holstein
753,Loose,Schleswig-Holstein
754,Goosefeld,Schleswig-Holstein
755,Rieseby,Schleswig-Holstein
756,Thumby,Schleswig-Holstein
757,Waabs,Schleswig-Holstein
758,Windeby,Schleswig-Holstein
759,Winnemark,Schleswig-Holstein
760,Amt Mittelholstein,Schleswig-Holstein
761,Arpsdorf,Schleswig-Holstein
762,Aukrug,Schleswig-Holstein
763,Beldorf,Schleswig-Holstein
764,Bendorf,Schleswig-Holstein
765,Beringstedt,Schleswig-Holstein
766,Bornholt,Schleswig-Holstein
767,Ehndorf,Schleswig-Holstein
768,Gokels,Schleswig-Holstein
769,Grauel,Schleswig-Holstein
770,Hanerau-Hademarschen,Schleswig-Holstein
771,Heinkenborstel,Schleswig-Holstein
772,Hohenwestedt,Schleswig-Holstein
773,Jahrsdorf,Schleswig-Holstein
774,Lütjenwestedt,Schleswig-Holstein
775,Meezen,Schleswig-Holstein
776,Mörel,Schleswig-Holstein
777,Nienborstel,Schleswig-Holstein
778,Nindorf,Schleswig-Holstein
779,Oldenbüttel,Schleswig-Holstein
780,Osterstedt,Schleswig-Holstein
781,Padenstedt,Schleswig-Holstein
782,Rade b. Hohenwestedt,Schleswig-Holstein
783,Remmels,Schleswig-Holstein
784,Seefeld,Schleswig-Holstein
785,Steenfeld,Schleswig-Holstein
786,Tackesdorf,Schleswig-Holstein
787,Tappendorf,Schleswig-Holstein
788,Thaden,Schleswig-Holstein
789,Todenbüttel,Schleswig-Holstein
790,Wapelfeld,Schleswig-Holstein
791,Schleswig-Flensburg,Schleswig-Holstein
792,Kappeln,Schleswig-Holstein
793,Schleswig,Schleswig-Holstein
794,Glücksburg (Ostsee),Schleswig-Holstein
795,Harrislee,Schleswig-Holstein
796,Handewitt,Schleswig-Holstein
797,Amt Eggebek,Schleswig-Holstein
798,Eggebek,Schleswig-Holstein
799,Janneby,Schleswig-Holstein
800,Jerrishoe,Schleswig-Holstein
801,Jörl,Schleswig-Holstein
802,Langstedt,Schleswig-Holstein
803,Sollerup,Schleswig-Holstein
804,Süderhackstedt,Schleswig-Holstein
805,Wanderup,Schleswig-Holstein
806,Amt Haddeby,Schleswig-Holstein
807,Borgwedel,Schleswig-Holstein
808,Busdorf,Schleswig-Holstein
809,Dannewerk,Schleswig-Holstein
810,Fahrdorf,Schleswig-Holstein
811,Geltorf,Schleswig-Holstein
812,Jagel,Schleswig-Holstein
813,Lottorf,Schleswig-Holstein
814,Selk,Schleswig-Holstein
815,Amt Hürup,Schleswig-Holstein
816,Tastrup,Schleswig-Holstein
817,Ausacker,Schleswig-Holstein
818,Großsolt,Schleswig-Holstein
819,Hürup,Schleswig-Holstein
820,Husby,Schleswig-Holstein
821,Maasbüll,Schleswig-Holstein
822,Freienwill,Schleswig-Holstein
823,Amt Kappeln-Land,Schleswig-Holstein
824,Arnis,Schleswig-Holstein
825,Grödersby,Schleswig-Holstein
826,Oersberg,Schleswig-Holstein
827,Rabenkirchen-Faulück,Schleswig-Holstein
828,Amt Langballig,Schleswig-Holstein
829,Dollerup,Schleswig-Holstein
830,Grundhof,Schleswig-Holstein
831,Langballig,Schleswig-Holstein
832,Munkbrarup,Schleswig-Holstein
833,Ringsberg,Schleswig-Holstein
834,Wees,Schleswig-Holstein
835,Westerholz,Schleswig-Holstein
836,Amt Oeversee,Schleswig-Holstein
837,Sieverstedt,Schleswig-Holstein
838,Tarp,Schleswig-Holstein
839,Oeversee,Schleswig-Holstein
840,Amt Mittelangeln,Schleswig-Holstein
841,Schnarup-Thumby,Schleswig-Holstein
842,Sörup,Schleswig-Holstein
843,Mittelangeln,Schleswig-Holstein
844,Amt Schafflund,Schleswig-Holstein
845,Böxlund,Schleswig-Holstein
846,Großenwiehe,Schleswig-Holstein
847,Hörup,Schleswig-Holstein
848,Holt,Schleswig-Holstein
849,Jardelund,Schleswig-Holstein
850,Medelby,Schleswig-Holstein
851,Meyn,Schleswig-Holstein
852,Nordhackstedt,Schleswig-Holstein
853,Osterby,Schleswig-Holstein
854,Schafflund,Schleswig-Holstein
855,Wallsbüll,Schleswig-Holstein
856,Weesby,Schleswig-Holstein
857,Lindewitt,Schleswig-Holstein
858,Amt Süderbrarup,Schleswig-Holstein
859,Böel,Schleswig-Holstein
860,Loit,Schleswig-Holstein
861,Mohrkirch,Schleswig-Holstein
862,Norderbrarup,Schleswig-Holstein
863,Nottfeld,Schleswig-Holstein
864,Rügge,Schleswig-Holstein
865,Saustrup,Schleswig-Holstein
866,Scheggerott,Schleswig-Holstein
867,Steinfeld,Schleswig-Holstein
868,Süderbrarup,Schleswig-Holstein
869,Ulsnis,Schleswig-Holstein
870,Wagersrott,Schleswig-Holstein
871,Boren,Schleswig-Holstein
872,Amt Südangeln,Schleswig-Holstein
873,Böklund,Schleswig-Holstein
874,Havetoft,Schleswig-Holstein
875,Idstedt,Schleswig-Holstein
876,Klappholz,Schleswig-Holstein
877,Neuberend,Schleswig-Holstein
878,Schaalby,Schleswig-Holstein
879,Stolk,Schleswig-Holstein
880,Struxdorf,Schleswig-Holstein
881,Süderfahrenstedt,Schleswig-Holstein
882,Taarstedt,Schleswig-Holstein
883,Tolk,Schleswig-Holstein
884,Uelsby,Schleswig-Holstein
885,Twedt,Schleswig-Holstein
886,Nübel,Schleswig-Holstein
887,Brodersby-Goltoft,Schleswig-Holstein
888,Amt Geltinger Bucht,Schleswig-Holstein
889,Ahneby,Schleswig-Holstein
890,Esgrus,Schleswig-Holstein
891,Gelting,Schleswig-Holstein
892,Hasselberg,Schleswig-Holstein
893,Kronsgaard,Schleswig-Holstein
894,Maasholm,Schleswig-Holstein
895,Nieby,Schleswig-Holstein
896,Niesgrau,Schleswig-Holstein
897,Pommerby,Schleswig-Holstein
898,Rabel,Schleswig-Holstein
899,Rabenholz,Schleswig-Holstein
900,Stangheck,Schleswig-Holstein
901,Steinberg,Schleswig-Holstein
902,Sterup,Schleswig-Holstein
903,Stoltebüll,Schleswig-Holstein
904,Steinbergkirche,Schleswig-Holstein
905,Amt Arensharde,Schleswig-Holstein
906,Bollingstedt,Schleswig-Holstein
907,Ellingstedt,Schleswig-Holstein
908,Hollingstedt,Schleswig-Holstein
909,Hüsby,Schleswig-Holstein
910,Jübek,Schleswig-Holstein
911,Lürschau,Schleswig-Holstein
912,Schuby,Schleswig-Holstein
913,Silberstedt,Schleswig-Holstein
914,Treia,Schleswig-Holstein
915,Amt Kropp-Stapelholm,Schleswig-Holstein
916,Alt Bennebek,Schleswig-Holstein
917,Bergenhusen,Schleswig-Holstein
918,Börm,Schleswig-Holstein
919,Dörpstedt,Schleswig-Holstein
920,Erfde,Schleswig-Holstein
921,Groß Rheide,Schleswig-Holstein
922,Klein Bennebek,Schleswig-Holstein
923,Klein Rheide,Schleswig-Holstein
924,Kropp,Schleswig-Holstein
925,Meggerdorf,Schleswig-Holstein
926,Tetenhusen,Schleswig-Holstein
927,Tielen,Schleswig-Holstein
928,Wohlde,Schleswig-Holstein
929,Stapel,Schleswig-Holstein
930,Segeberg,Schleswig-Holstein
931,Bad Bramstedt,Schleswig-Holstein
932,Bad Segeberg,Schleswig-Holstein
933,Ellerau,Schleswig-Holstein
934,Henstedt-Ulzburg,Schleswig-Holstein
935,Kaltenkirchen,Schleswig-Holstein
936,Norderstedt,Schleswig-Holstein
937,Wahlstedt,Schleswig-Holstein
938,Amt Bad Bramstedt-Land,Schleswig-Holstein
939,Armstedt,Schleswig-Holstein
940,Bimöhlen,Schleswig-Holstein
941,Borstel,Schleswig-Holstein
942,Föhrden-Barl,Schleswig-Holstein
943,Fuhlendorf,Schleswig-Holstein
944,Großenaspe,Schleswig-Holstein
945,Hagen,Schleswig-Holstein
946,Hardebek,Schleswig-Holstein
947,Hasenkrug,Schleswig-Holstein
948,Heidmoor,Schleswig-Holstein
949,Hitzhusen,Schleswig-Holstein
950,Mönkloh,Schleswig-Holstein
951,Weddelbrook,Schleswig-Holstein
952,Wiemersdorf,Schleswig-Holstein
953,Amt Bornhöved,Schleswig-Holstein
954,Bornhöved,Schleswig-Holstein
955,Damsdorf,Schleswig-Holstein
956,Gönnebek,Schleswig-Holstein
957,Schmalensee,Schleswig-Holstein
958,Stocksee,Schleswig-Holstein
959,Tarbek,Schleswig-Holstein
960,Tensfeld,Schleswig-Holstein
961,Trappenkamp,Schleswig-Holstein
962,Amt Itzstedt,Schleswig-Holstein
963,Itzstedt,Schleswig-Holstein
964,Kayhude,Schleswig-Holstein
965,Nahe,Schleswig-Holstein
966,Oering,Schleswig-Holstein
967,Seth,Schleswig-Holstein
968,Sülfeld,Schleswig-Holstein
969,Auenland Südholstein,Schleswig-Holstein
970,Alveslohe,Schleswig-Holstein
971,Hartenholm,Schleswig-Holstein
972,Hasenmoor,Schleswig-Holstein
973,Lentföhrden,Schleswig-Holstein
974,Nützen,Schleswig-Holstein
975,Schmalfeld,Schleswig-Holstein
976,Amt Kisdorf,Schleswig-Holstein
977,Hüttblek,Schleswig-Holstein
978,Kattendorf,Schleswig-Holstein
979,Kisdorf,Schleswig-Holstein
980,Oersdorf,Schleswig-Holstein
981,Sievershütten,Schleswig-Holstein
982,Struvenhütten,Schleswig-Holstein
983,Stuvenborn,Schleswig-Holstein
984,Wakendorf II,Schleswig-Holstein
985,Winsen,Schleswig-Holstein
986,Amt Leezen,Schleswig-Holstein
987,Bark,Schleswig-Holstein
988,Bebensee,Schleswig-Holstein
989,Fredesdorf,Schleswig-Holstein
990,Groß Niendorf,Schleswig-Holstein
991,Högersdorf,Schleswig-Holstein
992,Kükels,Schleswig-Holstein
993,Leezen,Schleswig-Holstein
994,Mözen,Schleswig-Holstein
995,Neversdorf,Schleswig-Holstein
996,Schwissel,Schleswig-Holstein
997,Todesfelde,Schleswig-Holstein
998,Wittenborn,Schleswig-Holstein
999,Amt Boostedt-Rickling,Schleswig-Holstein
1000,Boostedt,Schleswig-Holstein
1001,Daldorf,Schleswig-Holstein
1002,Groß Kummerfeld,Schleswig-Holstein
1003,Heidmühlen,Schleswig-Holstein
1004,Latendorf,Schleswig-Holstein
1005,Rickling,Schleswig-Holstein
1006,Amt Trave-Land,Schleswig-Holstein
1007,Bahrenhof,Schleswig-Holstein
1008,Blunk,Schleswig-Holstein
1009,Bühnsdorf,Schleswig-Holstein
1010,Dreggers,Schleswig-Holstein
1011,Fahrenkrug,Schleswig-Holstein
1012,Geschendorf,Schleswig-Holstein
1013,Glasau,Schleswig-Holstein
1014,Groß Rönnau,Schleswig-Holstein
1015,Klein Gladebrügge,Schleswig-Holstein
1016,Klein Rönnau,Schleswig-Holstein
1017,Krems II,Schleswig-Holstein
1018,Negernbötel,Schleswig-Holstein
1019,Nehms,Schleswig-Holstein
1020,Neuengörs,Schleswig-Holstein
1021,Pronstorf,Schleswig-Holstein
1022,Rohlstorf,Schleswig-Holstein
1023,Schackendorf,Schleswig-Holstein
1024,Schieren,Schleswig-Holstein
1025,Seedorf,Schleswig-Holstein
1026,Stipsdorf,Schleswig-Holstein
1027,Strukdorf,Schleswig-Holstein
1028,Travenhorst,Schleswig-Holstein
1029,Traventhal,Schleswig-Holstein
1030,Wakendorf I,Schleswig-Holstein
1031,Weede,Schleswig-Holstein
1032,Wensin,Schleswig-Holstein
1033,Westerrade,Schleswig-Holstein
1034,Buchholz (Forstgutsbez.),Schleswig-Holstein
1035,Steinburg,Schleswig-Holstein
1036,Glückstadt,Schleswig-Holstein
1037,Itzehoe,Schleswig-Holstein
1038,Wilster,Schleswig-Holstein
1039,Amt Breitenburg,Schleswig-Holstein
1040,Auufer,Schleswig-Holstein
1041,Breitenberg,Schleswig-Holstein
1042,Breitenburg,Schleswig-Holstein
1043,Kollmoor,Schleswig-Holstein
1044,Kronsmoor,Schleswig-Holstein
1045,Lägerdorf,Schleswig-Holstein
1046,Moordiek,Schleswig-Holstein
1047,Münsterdorf,Schleswig-Holstein
1048,Oelixdorf,Schleswig-Holstein
1049,Westermoor,Schleswig-Holstein
1050,Wittenbergen,Schleswig-Holstein
1051,Amt Horst-Herzhorn,Schleswig-Holstein
1052,Altenmoor,Schleswig-Holstein
1053,Blomesche Wildnis,Schleswig-Holstein
1054,Borsfleth,Schleswig-Holstein
1055,Engelbrechtsche Wildnis,Schleswig-Holstein
1056,Herzhorn,Schleswig-Holstein
1057,Hohenfelde,Schleswig-Holstein
1058,Horst (Holstein),Schleswig-Holstein
1059,Kiebitzreihe,Schleswig-Holstein
1060,Krempdorf,Schleswig-Holstein
1061,Neuendorf b. Elmshorn,Schleswig-Holstein
1062,Sommerland,Schleswig-Holstein
1063,Kollmar,Schleswig-Holstein
1064,Amt Itzehoe-Land,Schleswig-Holstein
1065,Bekdorf,Schleswig-Holstein
1066,Bekmünde,Schleswig-Holstein
1067,Drage,Schleswig-Holstein
1068,Heiligenstedten,Schleswig-Holstein
1069,Heiligenstedtenerkamp,Schleswig-Holstein
1070,Hodorf,Schleswig-Holstein
1071,Hohenaspe,Schleswig-Holstein
1072,Huje,Schleswig-Holstein
1073,Kaaks,Schleswig-Holstein
1074,Kleve,Schleswig-Holstein
1075,Krummendiek,Schleswig-Holstein
1076,Lohbarbek,Schleswig-Holstein
1077,Mehlbek,Schleswig-Holstein
1078,Moorhusen,Schleswig-Holstein
1079,Oldendorf,Schleswig-Holstein
1080,Ottenbüttel,Schleswig-Holstein
1081,Peissen,Schleswig-Holstein
1082,Schlotfeld,Schleswig-Holstein
1083,Silzen,Schleswig-Holstein
1084,Winseldorf,Schleswig-Holstein
1085,Amt Krempermarsch,Schleswig-Holstein
1086,Bahrenfleth,Schleswig-Holstein
1087,Dägeling,Schleswig-Holstein
1088,Elskop,Schleswig-Holstein
1089,Grevenkop,Schleswig-Holstein
1090,Krempe,Schleswig-Holstein
1091,Kremperheide,Schleswig-Holstein
1092,Krempermoor,Schleswig-Holstein
1093,Neuenbrook,Schleswig-Holstein
1094,Rethwisch,Schleswig-Holstein
1095,Süderau,Schleswig-Holstein
1096,Amt Schenefeld,Schleswig-Holstein
1097,Aasbüttel,Schleswig-Holstein
1098,Agethorst,Schleswig-Holstein
1099,Besdorf,Schleswig-Holstein
1100,Bokelrehm,Schleswig-Holstein
1101,Bokhorst,Schleswig-Holstein
1102,Christinenthal,Schleswig-Holstein
1103,Gribbohm,Schleswig-Holstein
1104,Hadenfeld,Schleswig-Holstein
1105,Holstenniendorf,Schleswig-Holstein
1106,Kaisborstel,Schleswig-Holstein
1107,Looft,Schleswig-Holstein
1108,Nienbüttel,Schleswig-Holstein
1109,Nutteln,Schleswig-Holstein
1110,Oldenborstel,Schleswig-Holstein
1111,Pöschendorf,Schleswig-Holstein
1112,Puls,Schleswig-Holstein
1113,Reher,Schleswig-Holstein
1114,Schenefeld,Schleswig-Holstein
1115,Vaale,Schleswig-Holstein
1116,Vaalermoor,Schleswig-Holstein
1117,Wacken,Schleswig-Holstein
1118,Warringholz,Schleswig-Holstein
1119,Amt Wilstermarsch,Schleswig-Holstein
1120,Aebtissinwisch,Schleswig-Holstein
1121,Beidenfleth,Schleswig-Holstein
1122,Brokdorf,Schleswig-Holstein
1123,Büttel,Schleswig-Holstein
1124,Dammfleth,Schleswig-Holstein
1125,Ecklak,Schleswig-Holstein
1126,Kudensee,Schleswig-Holstein
1127,Landrecht,Schleswig-Holstein
1128,Landscheide,Schleswig-Holstein
1129,Nortorf,Schleswig-Holstein
1130,Sankt Margarethen,Schleswig-Holstein
1131,Stördorf,Schleswig-Holstein
1132,Wewelsfleth,Schleswig-Holstein
1133,Neuendorf-Sachsenbande,Schleswig-Holstein
1134,Amt Kellinghusen,Schleswig-Holstein
1135,Brokstedt,Schleswig-Holstein
1136,Fitzbek,Schleswig-Holstein
1137,Hennstedt,Schleswig-Holstein
1138,Hingstheide,Schleswig-Holstein
1139,Hohenlockstedt,Schleswig-Holstein
1140,Kellinghusen,Schleswig-Holstein
1141,Lockstedt,Schleswig-Holstein
1142,Mühlenbarbek,Schleswig-Holstein
1143,Oeschebüttel,Schleswig-Holstein
1144,Poyenberg,Schleswig-Holstein
1145,Quarnstedt,Schleswig-Holstein
1146,Rade,Schleswig-Holstein
1147,Rosdorf,Schleswig-Holstein
1148,Sarlhusen,Schleswig-Holstein
1149,Störkathen,Schleswig-Holstein
1150,Wiedenborstel,Schleswig-Holstein
1151,Willenscharen,Schleswig-Holstein
1152,Wrist,Schleswig-Holstein
1153,Wulfsmoor,Schleswig-Holstein
1154,Stormarn,Schleswig-Holstein
1155,Ahrensburg,Schleswig-Holstein
1156,Bad Oldesloe,Schleswig-Holstein
1157,Bargteheide,Schleswig-Holstein
1158,Barsbüttel,Schleswig-Holstein
1159,Glinde,Schleswig-Holstein
1160,Großhansdorf,Schleswig-Holstein
1161,Oststeinbek,Schleswig-Holstein
1162,Reinbek,Schleswig-Holstein
1163,Reinfeld (Holstein),Schleswig-Holstein
1164,Tangstedt,Schleswig-Holstein
1165,Ammersbek,Schleswig-Holstein
1166,Amt Bad Oldesloe-Land,Schleswig-Holstein
1167,Grabau,Schleswig-Holstein
1168,Meddewade,Schleswig-Holstein
1169,Neritz,Schleswig-Holstein
1170,Pölitz,Schleswig-Holstein
1171,Rethwisch,Schleswig-Holstein
1172,Rümpel,Schleswig-Holstein
1173,Lasbek,Schleswig-Holstein
1174,Steinburg,Schleswig-Holstein
1175,Travenbrück,Schleswig-Holstein
1176,Amt Bargteheide-Land,Schleswig-Holstein
1177,Bargfeld-Stegen,Schleswig-Holstein
1178,Delingsdorf,Schleswig-Holstein
1179,Elmenhorst,Schleswig-Holstein
1180,Hammoor,Schleswig-Holstein
1181,Jersbek,Schleswig-Holstein
1182,Nienwohld,Schleswig-Holstein
1183,Todendorf,Schleswig-Holstein
1184,Tremsbüttel,Schleswig-Holstein
1185,Amt Nordstormarn,Schleswig-Holstein
1186,Badendorf,Schleswig-Holstein
1187,Barnitz,Schleswig-Holstein
1188,Hamberge,Schleswig-Holstein
1189,Heidekamp,Schleswig-Holstein
1190,Heilshoop,Schleswig-Holstein
1191,Klein Wesenberg,Schleswig-Holstein
1192,Mönkhagen,Schleswig-Holstein
1193,Rehhorst,Schleswig-Holstein
1194,Westerau,Schleswig-Holstein
1195,Zarpen,Schleswig-Holstein
1196,Feldhorst,Schleswig-Holstein
1197,Wesenberg,Schleswig-Holstein
1198,Amt Siek,Schleswig-Holstein
1199,Braak,Schleswig-Holstein
1200,Hoisdorf,Schleswig-Holstein
1201,Siek,Schleswig-Holstein
1202,Stapelfeld,Schleswig-Holstein
1203,Brunsbek,Schleswig-Holstein
1204,Amt Trittau,Schleswig-Holstein
1205,Grande,Schleswig-Holstein
1206,Grönwohld,Schleswig-Holstein
1207,Großensee,Schleswig-Holstein
1208,Hamfelde,Schleswig-Holstein
1209,Hohenfelde,Schleswig-Holstein
1210,Köthel,Schleswig-Holstein
1211,Lütjensee,Schleswig-Holstein
1212,Rausdorf,Schleswig-Holstein
1213,Trittau,Schleswig-Holstein
1214,Witzhave,Schleswig-Holstein
1215,Hamburg,Hamburg
1216,Hamburg,Hamburg
1217,Hamburg,Hamburg
1218,Niedersachsen,Niedersachsen
1219,Braunschweig,Niedersachsen
1220,Braunschweig,Niedersachsen
1221,Salzgitter,Niedersachsen
1222,Salzgitter,Niedersachsen
1223,Wolfsburg,Niedersachsen
1224,Wolfsburg,Niedersachsen
1225,Gifhorn,Niedersachsen
1226,Gifhorn,Niedersachsen
1227,Sassenburg,Niedersachsen
1228,Wittingen,Niedersachsen
1229,Samtgemeinde Boldecker Land,Niedersachsen
1230,Barwedel,Niedersachsen
1231,Bokensdorf,Niedersachsen
1232,Jembke,Niedersachsen
1233,Osloß,Niedersachsen
1234,Tappenbeck,Niedersachsen
1235,Weyhausen,Niedersachsen
1236,Samtgemeinde Brome,Niedersachsen
1237,Bergfeld,Niedersachsen
1238,Brome,Niedersachsen
1239,Ehra-Lessien,Niedersachsen
1240,Parsau,Niedersachsen
1241,Rühen,Niedersachsen
1242,Tiddische,Niedersachsen
1243,Tülau,Niedersachsen
1244,Samtgemeinde Hankensbüttel,Niedersachsen
1245,Dedelstorf,Niedersachsen
1246,Hankensbüttel,Niedersachsen
1247,Obernholz,Niedersachsen
1248,Sprakensehl,Niedersachsen
1249,Steinhorst,Niedersachsen
1250,Samtgemeinde Isenbüttel,Niedersachsen
1251,Calberlah,Niedersachsen
1252,Isenbüttel,Niedersachsen
1253,Ribbesbüttel,Niedersachsen
1254,Wasbüttel,Niedersachsen
1255,Samtgemeinde Meinersen,Niedersachsen
1256,Hillerse,Niedersachsen
1257,Leiferde,Niedersachsen
1258,Meinersen,Niedersachsen
1259,Müden (Aller),Niedersachsen
1260,Samtgemeinde Papenteich,Niedersachsen
1261,Adenbüttel,Niedersachsen
1262,Meine,Niedersachsen
1263,Rötgesbüttel,Niedersachsen
1264,Schwülper,Niedersachsen
1265,Vordorf,Niedersachsen
1266,Didderse,Niedersachsen
1267,Samtgemeinde Wesendorf,Niedersachsen
1268,Groß Oesingen,Niedersachsen
1269,Schönewörde,Niedersachsen
1270,Ummern,Niedersachsen
1271,Wagenhoff,Niedersachsen
1272,Wahrenholz,Niedersachsen
1273,Wesendorf,Niedersachsen
1274,Goslar,Niedersachsen
1275,Bad Harzburg,Niedersachsen
1276,Liebenburg,Niedersachsen
1277,Seesen,Niedersachsen
1278,Braunlage,Niedersachsen
1279,Goslar,Niedersachsen
1280,Clausthal-Zellerfeld,Niedersachsen
1281,Langelsheim,Niedersachsen
1282,Helmstedt,Niedersachsen
1283,Königslutter am Elm,Niedersachsen
1284,Lehre,Niedersachsen
1285,Schöningen,Niedersachsen
1286,Helmstedt,Niedersachsen
1287,Samtgemeinde Grasleben,Niedersachsen
1288,Grasleben,Niedersachsen
1289,Mariental,Niedersachsen
1290,Querenhorst,Niedersachsen
1291,Rennau,Niedersachsen
1292,Samtgemeinde Heeseberg,Niedersachsen
1293,Beierstedt,Niedersachsen
1294,Gevensleben,Niedersachsen
1295,Jerxheim,Niedersachsen
1296,Söllingen,Niedersachsen
1297,Samtgemeinde Nord-Elm,Niedersachsen
1298,Frellstedt,Niedersachsen
1299,Räbke,Niedersachsen
1300,Süpplingen,Niedersachsen
1301,Süpplingenburg,Niedersachsen
1302,Warberg,Niedersachsen
1303,Wolsdorf,Niedersachsen
1304,Samtgemeinde Velpke,Niedersachsen
1305,Bahrdorf,Niedersachsen
1306,Danndorf,Niedersachsen
1307,Grafhorst,Niedersachsen
1308,Groß Twülpstedt,Niedersachsen
1309,Velpke,Niedersachsen
1310,Northeim,Niedersachsen
1311,Bad Gandersheim,Niedersachsen
1312,Bodenfelde,Niedersachsen
1313,Dassel,Niedersachsen
1314,Hardegsen,Niedersachsen
1315,Kalefeld,Niedersachsen
1316,Katlenburg-Lindau,Niedersachsen
1317,Moringen,Niedersachsen
1318,Nörten-Hardenberg,Niedersachsen
1319,Northeim,Niedersachsen
1320,Uslar,Niedersachsen
1321,Einbeck,Niedersachsen
1322,Peine,Niedersachsen
1323,Edemissen,Niedersachsen
1324,Hohenhameln,Niedersachsen
1325,Lengede,Niedersachsen
1326,Peine,Niedersachsen
1327,Vechelde,Niedersachsen
1328,Wendeburg,Niedersachsen
1329,Ilsede,Niedersachsen
1330,Wolfenbüttel,Niedersachsen
1331,Cremlingen,Niedersachsen
1332,Wolfenbüttel,Niedersachsen
1333,Schladen-Werla,Niedersachsen
1334,Samtgemeinde Baddeckenstedt,Niedersachsen
1335,Baddeckenstedt,Niedersachsen
1336,Burgdorf,Niedersachsen
1337,Elbe,Niedersachsen
